url,Company Name,Description,Address,city,State,Phone,Website,LBN Legal business name,Authorized official,Enumeration date,Last updated,OrganizationOrSole,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1740550870.aspx,"Primary Ambulance

						Lbn Primary Ambulance-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1002 Corpus Christi St Ste 2 Laredo, Tx 78040-5265",Laredo,TX,956-462-5390,-,Primary Ambulance,Jonathan Pruneda - (delegated Official),1/5/12,5/7/18,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1669601050.aspx,Prime Ambulance Service Inc.-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","13940 Bammel North Houston Rd Suite 234 Houston, Tx 77066-2958",Houston,TX,281-583-8786,-,Prime Ambulance Service Inc.,Rodrick Baker - (director),7/7/09,7/7/09,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1750317483.aspx,"Priority Care Medical Transport, Llc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","165 East Railroad Ave Vidor, Tx 77662-4915",Vidor,TX,800-600-3320,-,"Priority Care Medical Transport, Llc",James Karras - (executive Vice President & Secretar),6/24/06,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1104156553.aspx,"Priority Ems

						Lbn Lsd Enterprise Inc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","12230 Greencanyon Dr Houston, Tx 77044-5107",Houston,TX,281-850-0483,-,Lsd Enterprise Inc,Layoya Davis - (president),1/7/10,8/11/10,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1619972619.aspx,"Priority One Ems

						Lbn Crr Enterprises, Inc.-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","615 E Gibson St Jasper, Tx 75951-5105",Jasper,TX,409-384-5570,-,"Crr Enterprises, Inc.",Claudette Read - (owner),6/16/05,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1235134842.aspx,"Priority One Ems

						Lbn Trans Medic, Inc.-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","2580 Nerren Dr Silsbee, Tx 77656-6183",Silsbee,TX,409-385-1521,-,"Trans Medic, Inc.",Michelle Brewer - (billing Director),6/20/05,6/24/08,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1245541309.aspx,Prize Ems Inc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","6260 Westpark Dr 240 Houston, Tx 77057-7312",Houston,TX,832-837-1891,-,Prize Ems Inc,Ofobuike Nneji - (owner),6/23/10,6/23/10,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1063842326.aspx,"Prn Ambulance Service

						Lbn Prn Mobile Medical Services Inc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","5502 Silverpark Houston, Tx 77041-7642",Houston,TX,832-922-0137,-,Prn Mobile Medical Services Inc,Sharita Warfield - (president),11/22/13,11/22/13,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1396051546.aspx,Pro Ambulance Service Inc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","4806 May Arbor Ln Fresno, Tx 77545-8107",Fresno,TX,713-502-3051,-,Pro Ambulance Service Inc,Helen Charles - (owner),8/26/10,7/29/11,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1548564974.aspx,Pro Ambulance Service Inc.-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","603 Fm 1092 Rd Ste E2 Stafford, Tx 77477-5974",Stafford,TX,281-507-4974,-,Pro Ambulance Service Inc.,Helen Charles - (owner),12/28/10,12/28/10,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1457435141.aspx,Pro Med Ems Incorporated-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","10301 Northwest Fwy Suite 312 Houston, Tx 77092-8225",Houston,TX,713-682-5152,-,Pro Med Ems Incorporated,Jaymes Cauley - (president),10/25/06,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1881821601.aspx,"Pro Star Ems, Inc.-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","10301 Northwest Fwy Suite 317 Houston, Tx 77092-8225",Houston,TX,713-681-6060,-,"Pro Star Ems, Inc.",Diedre Lafond-cauley - (owner),6/18/09,6/23/09,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1215006796.aspx,"Pro-stat Ambulance Service, Inc

						Lbn Rst Universal, Inc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","3745 Almeda Genoa Rd Houston, Tx 77047-3832",Houston,TX,713-738-8500,-,"Rst Universal, Inc",Brayzill Stevenson - (owner),11/7/06,10/28/13,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1730414269.aspx,"Promise Ems

						Lbn Egbe F Ware-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","3026 Doe Run Rd Missouri City, Tx 77489-5945",City,TX,832-207-9567,-,Egbe F Ware,Egbe Ware - (owner),10/16/09,10/16/09,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1629216254.aspx,Protec Ambulance Transport-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","2624 Wilson Rd Humble, Tx 77396-3705",Humble,TX,281-330-0330,-,Protec Ambulance Transport,Michael Russell - (president),2/4/09,1/11/19,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1750326229.aspx,"Protec Ambulance Transport

						Lbn Chad Fussell-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","13239 Lake Breeze Ln Willis, Tx 77318-5327",Willis,TX,936-827-7770,-,Chad Fussell,Chad Fussell - (president),6/18/06,7/26/07,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1538198239.aspx,Protech Emergency Medical Services Llc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","412 Houston Ave #f Pasadena, Tx 77502-2165",Pasadena,TX,713-740-9677,-,Protech Emergency Medical Services Llc,Eleasar Parades - (owner),7/3/06,6/16/08,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1225067911.aspx,Providence Ems Llc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","12807 Leader St Houston, Tx 77072-2121",Houston,TX,281-498-2959,-,Providence Ems Llc,Ronnie Hayden - (owner),7/3/06,10/15/07,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1457546962.aspx,Providence Regional Ems Llc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","12999 Murphy Rd Stafford, Tx 77477-3955",Stafford,TX,713-429-2494,-,Providence Regional Ems Llc,Roman Gabriel - (owner),9/7/07,2/9/10,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1720234966.aspx,"Providian Ems Inc

						Lbn Providian Ems-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","6820 Larkwood Dr Houston, Tx 77074-3520",Houston,TX,832-640-8972,-,Providian Ems,Nassar Benchaita - (president),8/7/08,6/22/09,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1649568478.aspx,Prudence Ambulance Service Inc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","102 E Alamo St 201 Brenham, Tx 77833-3792",Brenham,TX,832-800-4229,-,Prudence Ambulance Service Inc,Tonyon Boyo - (administrator),7/14/11,10/25/16,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1518051457.aspx,Pulse Ambulance Service Inc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","7720 Eckhert Rd San Antonio, Tx 78240-3008",Antonio,TX,210-520-7097,-,Pulse Ambulance Service Inc,Nancy Hungerford - (vice-pres),10/3/06,12/13/11,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1639365216.aspx,"Qas

						Lbn Beverly Turnham-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","613 Lucero St Alice, Tx 78332-5850",Alice,TX,361-207-4649,-,Beverly Turnham,Beverly Turnham - (owner),9/18/07,5/25/10,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1598867970.aspx,Quality Care Ambulance Service Inc.-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","901 W Viggie St Hebbronville, Tx 78361-2361",Hebbronville,TX,361-527-3933,-,Quality Care Ambulance Service Inc.,Florinda Deleon - (ems Administrator),9/5/06,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1598930737.aspx,"Quality Quickserv Ems, Inc.-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","2646 S Loop W Suite 384 Houston, Tx 77054-2665",Houston,TX,713-664-0707,-,"Quality Quickserv Ems, Inc.",Choise Orieh - (director),4/29/08,8/7/09,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1801031240.aspx,"Quest Ambulance Inc

						Lbn Quest Ambulance Inc.-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1013 Sycamore Ave Mcallen, Tx 78501-4145",Mcallen,TX,956-686-9711,-,Quest Ambulance Inc.,Alvin Patina - (director Of Operations & C.e.o.),12/15/08,3/3/09,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1306302062.aspx,Quicksilver Billing-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","14215 Marin Dr Cypress, Tx 77429-4962",Cypress,TX,832-977-2381,-,Quicksilver Billing,George Noel - (owner),2/18/19,2/18/19,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1437376332.aspx,"Quitaque Vol. Amb. Serv.

						Lbn City Of Quitaque-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","222 Main St Quitaque, Tx 79255",Quitaque,TX,713-773-4355,-,City Of Quitaque,Maria Merrell - (city Manager),4/20/07,12/29/16,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1487193629.aspx,"Ralls Ems

						Lbn City Of Ralls-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","800 Ave I Ralls, Tx 79357",Ralls,TX,806-253-2558,-,City Of Ralls,William Tidwell - (ems Director),2/21/17,2/21/17,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1265414106.aspx,Ralls Volunteer Ambulance Service-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","800 Avenue I Ralls, Tx 79357-3500",Ralls,TX,806-253-2558,-,Ralls Volunteer Ambulance Service,Gloria Espinoza - (director),11/16/05,6/8/11,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1558573949.aspx,"Ranger Elite Ems

						Lbn Ranger Elite Ambulance Services, Inc.-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","13003 Murphy Rd Suite M6 Stafford, Tx 77477-3956",Stafford,TX,281-568-9488,-,"Ranger Elite Ambulance Services, Inc.",Layton Rideau - (president),5/6/07,2/5/09,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1215980123.aspx,Ranger Ems Inc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","11665 Fuqua St B200 Houston, Tx 77034-4539",Houston,TX,713-818-8229,-,Ranger Ems Inc,Diana Munoz - (administrative Director),5/19/06,10/17/07,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1477682508.aspx,"Ranger Fire Dept Ems

						Lbn City Of Ranger-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","500 E Loop 254 Ranger, Tx 76470-2116",Ranger,TX,254-647-1505,-,City Of Ranger,Louis Fox - (fire Chief),3/5/07,12/8/11,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1699982140.aspx,Ranger Regional Ems Inc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","11665 Fuqua St Ste B201 Houston, Tx 77034-4627",Houston,TX,713-926-6433,-,Ranger Regional Ems Inc,Diana Munoz - (administrator),5/16/07,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1194918193.aspx,"Rankin Ems

						Lbn Rankin Volunteer Ambulance Service-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","904 N. Main Street Rankin, Tx 79778",Rankin,TX,432-693-6281,-,Rankin Volunteer Ambulance Service,Paula Hill - (administrator),8/22/07,8/16/11,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1568644136.aspx,"Rapid Ems

						Lbn Rapid Ems, Inc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","7447 Harwin Dr Suite 206 Houston, Tx 77036-2016",Houston,TX,713-800-8669,-,"Rapid Ems, Inc",Tony Nwachan - (administrator),12/5/07,5/22/08,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1154639490.aspx,Redeemer Ems Inc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","7623 Blossommist Ln Richmond, Tx 77407-2788",Richmond,TX,281-221-7652,-,Redeemer Ems Inc,Chris Idei - (owner),9/21/10,9/21/10,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1659566867.aspx,Reeves County Hospital District-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","2323 Texas St Pecos, Tx 79772-7338",Pecos,TX,432-447-3551,-,Reeves County Hospital District,Grace Morales - (business Office Manager),9/11/07,9/11/07,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1144349564.aspx,"Regional Ambulance

						Lbn Als Ambulance Services Inc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","208 Marilyn Victoria, Tx 77901",Victoria,TX,361-572-8215,-,Als Ambulance Services Inc,Gussie Felps - (president Director),3/28/07,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1194774562.aspx,Regional Ems Llc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","8956 Kirby Dr Houston, Tx 77054-2829",Houston,TX,713-660-0465,-,Regional Ems Llc,Jonathan Lee - (president/ceo),5/10/06,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1376876672.aspx,"Reliable Ems Ambulance Service, Inc.-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","12318 Turchin Dr Houston, Tx 77014-2071",Houston,TX,281-509-7114,-,"Reliable Ems Ambulance Service, Inc.",Deatra Ridge - (administrator),9/18/09,9/18/09,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1386933794.aspx,"Reliant Ems

						Lbn Courtesy Alliance Inc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","7611 Northfork Hollow Ln Richmond, Tx 77407-2285",Richmond,TX,281-690-2012,-,Courtesy Alliance Inc,Cajetan Aniemeka - (owner),4/6/11,4/6/11,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1568773398.aspx,"Relief Ambulance Services

						Lbn Relief Ambulance Services Llc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","11601 Brittmoore Park Dr Houston, Tx 77041-6918",Houston,TX,713-377-3177,-,Relief Ambulance Services Llc,Khalil Siddiq - (manager),6/26/10,4/3/19,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1235150889.aspx,"Rendon Fire Department

						Lbn Rendon Volunteer Fire Department-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","12330 Rendon Rd Burleson, Tx 76028-3010",Burleson,TX,817-478-0221,-,Rendon Volunteer Fire Department,John Watson - (assistant Chief),7/21/06,1/27/14,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1376644609.aspx,Republic Ems Ltd-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","33300 Egypt Ln Ste D300 Magnolia, Tx 77354",Magnolia,TX,281-996-9700,-,Republic Ems Ltd,Daniel Osborne - (president/ceo),9/26/06,9/5/18,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1932387677.aspx,"Rescue Ems

						Lbn Rescue, Llc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","9894 Bissonnet St Ste 912 Houston, Tx 77036-8272",Houston,TX,713-909-4003,-,"Rescue, Llc",Muaz Waqialla - (president / Ceo),2/5/08,9/25/19,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1245569680.aspx,"Revolution Ems

						Lbn Andres Garcia Jr-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","5916 W 34th St K Houston, Tx 77092-6430",Houston,TX,832-358-6805,-,Andres Garcia Jr,Andres Garcia - (president),12/14/09,12/14/09,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1073779757.aspx,"Rhea Y Miller

						Lbn Advicare Ambulance Transfer Service-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","8009 Pagosa Springs Dr Houston, Tx 77040-5098",Houston,TX,281-851-7005,-,Advicare Ambulance Transfer Service,Rhea Miller - (owner),8/1/08,8/1/08,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1932129798.aspx,"Richland Hills Fire Department

						Lbn City Of Richland Hills-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","3201 Diana Dr Richland Hills, Tx 76118-6238",Hills,TX,817-299-1850,-,City Of Richland Hills,William Bell - (fire Chief),7/21/06,4/25/11,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1023322575.aspx,Rio Ambulance Services Llc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1601 Alton Gloor Blvd. Ste. 105 And 106 Brownsville, Tx 78526",Brownsville,TX,956-466-8237,-,Rio Ambulance Services Llc,Robert Isbell - (llc Manager),7/27/10,7/27/10,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1457658056.aspx,"Rio Grande Ambulance

						Lbn Lupita Moreno-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","2320 Del Rio Blvd Ste D Eagle Pass, Tx 78852-3980",Pass,TX,830-776-5202,-,Lupita Moreno,Lupita Moreno - (owner),2/16/11,3/15/11,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1083609176.aspx,"Rio Grande Ambulance

						Lbn Sun City Ambulance-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","702 E Paisano Dr El Paso, Tx 79901-2532",Paso,TX,915-542-1144,-,Sun City Ambulance,Esteban Guaderrama - (business Director),9/14/05,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1649359563.aspx,Rio Valley Emergency Medical Service-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","5130 North Mile 3 1/2 West Weslaco, Tx 78599-9006",Weslaco,TX,956-968-7964,-,Rio Valley Emergency Medical Service,Hortencia Garcia - (owner / Administrator),11/2/06,12/16/16,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1265480578.aspx,"Riverside Ems

						Lbn Guadalupe Trejo-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","116 N Buena Vista St Alton, Tx 78573-0866",Alton,TX,956-583-6116,-,Guadalupe Trejo,Guadalupe Trejo - (owner),5/5/06,1/31/14,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1669569166.aspx,"Road Runner Ems

						Lbn Road Runner Ems-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","14930 Dipple Lehman Needville, Tx 77461",Needville,TX,979-793-7482,-,Road Runner Ems,Edwin Cisneros - (ceo),10/6/06,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
